CustomerID|CustomerName|BillToCustomerID|CustomerCategoryID|BuyingGroupID|PrimaryContactPersonID|AlternateContactPersonID|DeliveryMethodID|DeliveryCityID|PostalCityID|CreditLimit|AccountOpenedDate|StandardDiscountPercentage|IsStatementSent|IsOnCreditHold|PaymentDays|PhoneNumber|FaxNumber|DeliveryRun|RunPosition|WebsiteURL|DeliveryAddressLine1|DeliveryAddressLine2|DeliveryPostalCode|DeliveryLocation|PostalAddressLine1|PostalAddressLine2|PostalPostalCode|LastEditedBy|ValidFrom|ValidTo
62|"Tailspin Toys (Great Neck Estates, NY)"|1|3|1|1123|1124|3|13800|13800||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(212) 555-0100"|"(212) 555-0101"|""|""|"http://www.tailspintoys.com/GreatNeckEstates"|"Shop 263"|"551 Enestam Crescent"|"90240"|POINT (-73.7367983 40.7870459)|"PO Box 4309"|"Holyville"|"90240"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
63|"Tailspin Toys (Stallion Springs, CA)"|1|3|1|1125|1126|3|32561|32561||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.tailspintoys.com/StallionSprings"|"Unit 175"|"1199 Cerkez Street"|"90076"|POINT (-118.6425912 35.0888553)|"PO Box 1448"|"Blijlevenville"|"90076"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
64|"Tailspin Toys (Hodgdon, ME)"|1|3|1|1127|1128|3|15646|15646||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(207) 555-0100"|"(207) 555-0101"|""|""|"http://www.tailspintoys.com/Hodgdon"|"Shop 133"|"967 Alizadeh Boulevard"|"90673"|POINT (-67.8666846 46.0539429)|"PO Box 4452"|"Rambhatlaville"|"90673"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
65|"Tailspin Toys (North Cowden, TX)"|1|3|1|1129|1130|3|24579|24579||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.tailspintoys.com/NorthCowden"|"Suite 18"|"402 Nan Road"|"90406"|POINT (-102.5129264 32.0045624)|"PO Box 7359"|"Barbosaville"|"90406"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
66|"Tailspin Toys (Madaket, MA)"|1|3|1|1131|1132|3|20475|20475||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(339) 555-0100"|"(339) 555-0101"|""|""|"http://www.tailspintoys.com/Madaket"|"Suite 2"|"1052 Hoa Lane"|"90614"|POINT (-70.1980734 41.2729019)|"PO Box 2583"|"Tonville"|"90614"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
67|"Tailspin Toys (Sentinel Butte, ND)"|1|3|1|1133|1134|3|31075|31075||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(701) 555-0100"|"(701) 555-0101"|""|""|"http://www.tailspintoys.com/SentinelButte"|"Unit 18"|"1240 Utjesenovic Street"|"90422"|POINT (-103.8388108 46.9183469)|"PO Box 1792"|"Tekinville"|"90422"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
68|"Tailspin Toys (Gardere, LA)"|1|3|1|1135|1136|3|12653|12653||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(225) 555-0100"|"(225) 555-0101"|""|""|"http://www.tailspintoys.com/Gardere"|"Unit 72"|"1195 Rozitis Road"|"90136"|POINT (-91.1401055 30.3457487)|"PO Box 1620"|"Deville"|"90136"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
69|"Tailspin Toys (Lytle Creek, CA)"|1|3|1|1137|1138|3|20413|20413||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.tailspintoys.com/LytleCreek"|"Unit 134"|"1204 Grgic Lane"|"90795"|POINT (-117.5000512 34.2591728)|"PO Box 1749"|"Gomesville"|"90795"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
70|"Tailspin Toys (New Baden, IL)"|1|3|1|1139|1140|3|23843|23843||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(217) 555-0100"|"(217) 555-0101"|""|""|"http://www.tailspintoys.com/NewBaden"|"Unit 7"|"98 Cetinkaya Street"|"90235"|POINT (-89.7006499 38.5350488)|"PO Box 5351"|"Tonville"|"90235"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
71|"Tailspin Toys (Good Hart, MI)"|1|3|1|1141|1142|3|13375|13375||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(231) 555-0100"|"(231) 555-0101"|""|""|"http://www.tailspintoys.com/GoodHart"|"Shop 80"|"2001 Rajanala Road"|"90466"|POINT (-85.113118 45.5672308)|"PO Box 9785"|"Espositoville"|"90466"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
72|"Tailspin Toys (Cortaro, AZ)"|1|3|1|1143|1144|3|7672|7672||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(480) 555-0100"|"(480) 555-0101"|""|""|"http://www.tailspintoys.com/Cortaro"|"Suite 231"|"1809 Ioveanu Lane"|"90351"|POINT (-111.0884337 32.3561848)|"PO Box 3421"|"Mokkapativille"|"90351"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
73|"Tailspin Toys (Cokato, MN)"|1|3|1|1145|1146|3|7071|7071||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(218) 555-0100"|"(218) 555-0101"|""|""|"http://www.tailspintoys.com/Cokato"|"Shop 194"|"591 Avotina Road"|"90311"|POINT (-94.1899799 45.0757967)|"PO Box 2276"|"Javanville"|"90311"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
74|"Tailspin Toys (Indios, PR)"|1|3|1|1147|1148|3|16520|16520||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(787) 555-0100"|"(787) 555-0101"|""|""|"http://www.tailspintoys.com/Indios"|"Unit 50"|"519 Jogi Street"|"90193"|POINT (-66.8193421 17.9941326)|"PO Box 9182"|"Duongville"|"90193"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
75|"Tailspin Toys (Windsor Locks, CT)"|1|3|1|1149|1150|3|37473|37473||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(203) 555-0100"|"(203) 555-0101"|""|""|"http://www.tailspintoys.com/WindsorLocks"|"Unit 276"|"605 Prieditis Lane"|"90456"|POINT (-72.6273124 41.9292639)|"PO Box 8707"|"Baltinsville"|"90456"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
76|"Tailspin Toys (Yewed, OK)"|1|3|1|1151|1152|3|38042|38042||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(405) 555-0100"|"(405) 555-0101"|""|""|"http://www.tailspintoys.com/Yewed"|"Unit 266"|"210 safranek Lane"|"90308"|POINT (-98.4338585885 36.6862008006)|"PO Box 2130"|"Paikville"|"90308"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
77|"Tailspin Toys (Hahira, GA)"|1|3|1|1153|1154|3|14287|14287||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(229) 555-0100"|"(229) 555-0101"|""|""|"http://www.tailspintoys.com/Hahira"|"Unit 176"|"1675 Ribeiro Street"|"90706"|POINT (-83.3726575 30.9913064)|"PO Box 4226"|"Ankithamville"|"90706"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
78|"Tailspin Toys (Sekiu, WA)"|1|3|1|1155|1156|3|31010|31010||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(206) 555-0100"|"(206) 555-0101"|""|""|"http://www.tailspintoys.com/Sekiu"|"Suite 54"|"1302 Jaunzems Lane"|"90686"|POINT (-124.3013299 48.2622995)|"PO Box 938"|"Ghatakville"|"90686"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
79|"Tailspin Toys (Page City, KS)"|1|3|1|1157|1158|3|25933|25933||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(316) 555-0100"|"(316) 555-0101"|""|""|"http://www.tailspintoys.com/PageCity"|"Suite 4"|"1000 Sykorova Boulevard"|"90316"|POINT (-101.1462666 39.0897299)|"PO Box 2200"|"Korjusville"|"90316"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
80|"Tailspin Toys (Valdese, NC)"|1|3|1|1159|1160|3|34990|34990||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(252) 555-0100"|"(252) 555-0101"|""|""|"http://www.tailspintoys.com/Valdese"|"Suite 127"|"199 Das Street"|"90541"|POINT (-81.563149 35.7406864)|"PO Box 5945"|"Mitraville"|"90541"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
81|"Tailspin Toys (Big Moose, NY)"|1|3|1|1161|1162|3|2971|2971||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(212) 555-0100"|"(212) 555-0101"|""|""|"http://www.tailspintoys.com/BigMoose"|"Suite 157"|"274 Poddar Lane"|"90798"|POINT (-74.9151774 43.8183991)|"PO Box 9958"|"Rojumanongville"|"90798"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
82|"Tailspin Toys (La Cueva, NM)"|1|3|1|1163|1164|3|18087|18087||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(505) 555-0100"|"(505) 555-0101"|""|""|"http://www.tailspintoys.com/LaCueva"|"Suite 166"|"1708 Ankitham Street"|"90253"|POINT (-105.2491779 35.941705)|"PO Box 7013"|"Mokkapativille"|"90253"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
83|"Tailspin Toys (Absecon, NJ)"|1|3|1|1165|1166|3|49|49||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(201) 555-0100"|"(201) 555-0101"|""|""|"http://www.tailspintoys.com/Absecon"|"Unit 148"|"1161 Chang Lane"|"90540"|POINT (-74.4957076 39.4284503)|"PO Box 9374"|"Chuville"|"90540"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
84|"Tailspin Toys (Aceitunas, PR)"|1|3|1|1167|1168|3|58|58||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(787) 555-0100"|"(787) 555-0101"|""|""|"http://www.tailspintoys.com/Aceitunas"|"Suite 243"|"328 Bhat Street"|"90213"|POINT (-67.0649026 18.4432783)|"PO Box 4421"|"Dwivediville"|"90213"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
85|"Tailspin Toys (Andrix, CO)"|1|3|1|1169|1170|3|843|843||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(303) 555-0100"|"(303) 555-0101"|""|""|"http://www.tailspintoys.com/Andrix"|"Shop 173"|"1155 Antunes Crescent"|"90653"|POINT (-103.1927114 37.2794624)|"PO Box 9715"|"Bezansonville"|"90653"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
86|"Tailspin Toys (New Lexington, OH)"|1|3|1|1171|1172|3|24014|24014||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(216) 555-0100"|"(216) 555-0101"|""|""|"http://www.tailspintoys.com/NewLexington"|"Unit 102"|"902 Ganguly Street"|"90637"|POINT (-82.2084805 39.7139579)|"PO Box 937"|"Sikdarville"|"90637"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
87|"Tailspin Toys (Sauquoit, NY)"|1|3|1|1173|1174|3|30698|30698||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(212) 555-0100"|"(212) 555-0101"|""|""|"http://www.tailspintoys.com/Sauquoit"|"Shop 282"|"1484 Wintle Lane"|"90199"|POINT (-75.2598859 43.0042365)|"PO Box 1979"|"Polakville"|"90199"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
88|"Tailspin Toys (Dracut, MA)"|1|3|1|1175|1176|3|9379|9379||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(339) 555-0100"|"(339) 555-0101"|""|""|"http://www.tailspintoys.com/Dracut"|"Shop 226"|"609 Sidhu Crescent"|"90519"|POINT (-71.3020052 42.6703687)|"PO Box 7732"|"Duminaville"|"90519"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
89|"Tailspin Toys (Victory Gardens, NJ)"|1|3|1|1177|1178|3|35344|35344||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(201) 555-0100"|"(201) 555-0101"|""|""|"http://www.tailspintoys.com/VictoryGardens"|"Shop 7"|"249 Arvidsson Avenue"|"90461"|POINT (-74.5423796 40.8759325)|"PO Box 3983"|"Baltinsville"|"90461"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
90|"Tailspin Toys (Tolna, ND)"|1|3|1|1179|1180|3|34192|34192||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(701) 555-0100"|"(701) 555-0101"|""|""|"http://www.tailspintoys.com/Tolna"|"Unit 91"|"777 Vassiljev Street"|"90089"|POINT (-98.4401019 47.8272203)|"PO Box 8627"|"Fischerville"|"90089"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
91|"Tailspin Toys (Alstead, NH)"|1|3|1|1181|1182|3|600|600||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(603) 555-0100"|"(603) 555-0101"|""|""|"http://www.tailspintoys.com/Alstead"|"Suite 50"|"520 Walkky Boulevard"|"90073"|POINT (-72.3606431 43.1489663)|"PO Box 8729"|"Paruchuriville"|"90073"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
92|"Tailspin Toys (Sans Souci, SC)"|1|3|1|1183|1184|3|30548|30548||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(803) 555-0100"|"(803) 555-0101"|""|""|"http://www.tailspintoys.com/SansSouci"|"Shop 104"|"1889 Smirnov Road"|"90553"|POINT (-82.4240114 34.8778952)|"PO Box 8459"|"Ghoshville"|"90553"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
93|"Tailspin Toys (Clewiston, FL)"|1|3|1|1185|1186|3|6809|6809||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(239) 555-0100"|"(239) 555-0101"|""|""|"http://www.tailspintoys.com/Clewiston"|"Suite 80"|"351 Lill Crescent"|"90354"|POINT (-80.9336753 26.7542312)|"PO Box 7050"|"Muppavarapuville"|"90354"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
94|"Tailspin Toys (Cheyenne Wells, CO)"|1|3|1|1187|1188|3|6327|6327||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(303) 555-0100"|"(303) 555-0101"|""|""|"http://www.tailspintoys.com/CheyenneWells"|"Unit 150"|"617 Pornpipatpong Lane"|"90449"|POINT (-102.3532435 38.8213951)|"PO Box 9427"|"Duville"|"90449"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
95|"Tailspin Toys (Lavon, TX)"|1|3|1|1189|1190|3|18882|18882||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.tailspintoys.com/Lavon"|"Suite 258"|"771 Kidambi Road"|"90310"|POINT (-96.4341524 33.0276193)|"PO Box 7983"|"Parraville"|"90310"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
96|"Tailspin Toys (South La Paloma, TX)"|1|3|1|1191|1192|3|32124|32124||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.tailspintoys.com/SouthLaPaloma"|"Shop 2"|"1377 Tirlea Avenue"|"90792"|POINT (-97.9685259 27.8946157)|"PO Box 8188"|"Tickooville"|"90792"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
97|"Tailspin Toys (Manchester Center, VT)"|1|3|1|1193|1194|3|20710|20710||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(802) 555-0100"|"(802) 555-0101"|""|""|"http://www.tailspintoys.com/ManchesterCenter"|"Shop 264"|"611 Todorovic Avenue"|"90179"|POINT (-73.0570488 43.1770206)|"PO Box 1414"|"Ditaville"|"90179"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
98|"Tailspin Toys (El Centro, CA)"|1|3|1|1195|1196|3|10199|10199||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.tailspintoys.com/ElCentro"|"Unit 30"|"1437 Ahmadian Avenue"|"90573"|POINT (-115.5630514 32.792)|"PO Box 518"|"Lohmusville"|"90573"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
99|"Tailspin Toys (Guin, AL)"|1|3|1|1197|1198|3|14173|14173||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(205) 555-0100"|"(205) 555-0101"|""|""|"http://www.tailspintoys.com/Guin"|"Unit 92"|"1742 Bender Boulevard"|"90779"|POINT (-87.9147494 33.9656594)|"PO Box 6564"|"Costaville"|"90779"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
100|"Tailspin Toys (Tunnelhill, PA)"|1|3|1|1199|1200|3|34584|34584||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.tailspintoys.com/Tunnelhill"|"Shop 6"|"301 Nechita Avenue"|"90788"|POINT (-78.5408491 40.4781265)|"PO Box 4988"|"Pasekville"|"90788"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
101|"Tailspin Toys (Cundiyo, NM)"|1|3|1|1201|1202|3|8227|8227||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(505) 555-0100"|"(505) 555-0101"|""|""|"http://www.tailspintoys.com/Cundiyo"|"Suite 117"|"1940 Shim Avenue"|"90515"|POINT (-105.8964091 35.9591922)|"PO Box 2904"|"Polatville"|"90515"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
102|"Tailspin Toys (Fieldbrook, CA)"|1|3|1|1203|1204|3|11520|11520||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.tailspintoys.com/Fieldbrook"|"Suite 287"|"1455 Grgic Crescent"|"90205"|POINT (-124.0356196 40.9656826)|"PO Box 2447"|"Laville"|"90205"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
103|"Tailspin Toys (Kalvesta, KS)"|1|3|1|1205|1206|3|17306|17306||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(316) 555-0100"|"(316) 555-0101"|""|""|"http://www.tailspintoys.com/Kalvesta"|"Unit 246"|"813 Habibi Lane"|"90130"|POINT (-100.2862511 38.0594637)|"PO Box 8026"|"Benkoville"|"90130"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
104|"Tailspin Toys (Wallagrass, ME)"|1|3|1|1207|1208|3|35712|35712||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(207) 555-0100"|"(207) 555-0101"|""|""|"http://www.tailspintoys.com/Wallagrass"|"Unit 206"|"1898 Kasesalu Boulevard"|"90579"|POINT (-68.5972677 47.1294837)|"PO Box 6425"|"Bachville"|"90579"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
105|"Tailspin Toys (Tomnolen, MS)"|1|3|1|1209|1210|3|34208|34208||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(228) 555-0100"|"(228) 555-0101"|""|""|"http://www.tailspintoys.com/Tomnolen"|"Unit 60"|"1158 Hrastovsek Boulevard"|"90400"|POINT (-89.3606259 33.4848451)|"PO Box 9798"|"Mitraville"|"90400"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
106|"Tailspin Toys (Tumacacori, AZ)"|1|3|1|1211|1212|3|34568|34568||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(480) 555-0100"|"(480) 555-0101"|""|""|"http://www.tailspintoys.com/Tumacacori"|"Unit 23"|"1991 Clark Street"|"90662"|POINT (-111.052307129 31.5687255859)|"PO Box 3077"|"Boseville"|"90662"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
107|"Tailspin Toys (Glen Avon, CA)"|1|3|1|1213|1214|3|13109|13109||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.tailspintoys.com/GlenAvon"|"Unit 32"|"917 Morgan Boulevard"|"90782"|POINT (-117.4847714 34.0116799)|"PO Box 538"|"PrabhupÄdaville"|"90782"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
108|"Tailspin Toys (Bernie, MO)"|1|3|1|1215|1216|3|2789|2789||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(314) 555-0100"|"(314) 555-0101"|""|""|"http://www.tailspintoys.com/Bernie"|"Unit 142"|"848 Kommineni Street"|"90045"|POINT (-89.9687021 36.6689446)|"PO Box 8717"|"Bhutiaville"|"90045"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
109|"Tailspin Toys (South Laguna, CA)"|1|3|1|1217|1218|3|32126|32126||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.tailspintoys.com/SouthLaguna"|"Unit 174"|"939 Sanyal Crescent"|"90247"|POINT (-117.7431097 33.5005827)|"PO Box 8993"|"Aluriville"|"90247"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
110|"Tailspin Toys (North Crows Nest, IN)"|1|3|1|1219|1220|3|24583|24583||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(219) 555-0100"|"(219) 555-0101"|""|""|"http://www.tailspintoys.com/NorthCrowsNest"|"Suite 73"|"1191 Min Avenue"|"90792"|POINT (-86.1633214 39.8658742)|"PO Box 2117"|"Berggrenville"|"90792"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
111|"Tailspin Toys (Oriole Beach, FL)"|1|3|1|1221|1222|3|25595|25595||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(239) 555-0100"|"(239) 555-0101"|""|""|"http://www.tailspintoys.com/OrioleBeach"|"Suite 223"|"53 Jeon Boulevard"|"90436"|POINT (-87.0913555 30.3738103)|"PO Box 4931"|"Morseville"|"90436"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
112|"Tailspin Toys (Sallyards, KS)"|1|3|1|1223|1224|3|30288|30288||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(316) 555-0100"|"(316) 555-0101"|""|""|"http://www.tailspintoys.com/Sallyards"|"Unit 192"|"473 Kaulins Road"|"90706"|POINT (-96.5072359 37.8214116)|"PO Box 6080"|"Tomekville"|"90706"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
113|"Tailspin Toys (Dahlia, NM)"|1|3|1|1225|1226|3|8337|8337||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(505) 555-0100"|"(505) 555-0101"|""|""|"http://www.tailspintoys.com/Dahlia"|"Shop 52"|"1566 Holy Road"|"90264"|POINT (-105.2769498 35.1214409)|"PO Box 4996"|"Ghatakville"|"90264"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
114|"Tailspin Toys (Cherry Grove Beach, SC)"|1|3|1|1227|1228|3|6221|6221||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(803) 555-0100"|"(803) 555-0101"|""|""|"http://www.tailspintoys.com/CherryGroveBeach"|"Unit 9"|"406 Malakar Lane"|"90146"|POINT (-78.6427922 33.8273947)|"PO Box 3655"|"Brezeanuville"|"90146"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
115|"Tailspin Toys (Bethania, NC)"|1|3|1|1229|1230|3|2838|2838||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(252) 555-0100"|"(252) 555-0101"|""|""|"http://www.tailspintoys.com/Bethania"|"Unit 281"|"49 Vitols Crescent"|"90368"|POINT (-80.3381077 36.1823602)|"PO Box 9172"|"Veturiville"|"90368"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
116|"Tailspin Toys (Rafael Capó, PR)"|1|3|1|1231|1232|3|28210|28210||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(787) 555-0100"|"(787) 555-0101"|""|""|"http://www.tailspintoys.com/RafaelCapó"|"Unit 129"|"1268 Pakalapati Street"|"90685"|POINT (-66.7908004 18.3997792)|"PO Box 1078"|"Dupuyville"|"90685"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
117|"Tailspin Toys (Scofield, UT)"|1|3|1|1233|1234|3|30839|30839||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(385) 555-0100"|"(385) 555-0101"|""|""|"http://www.tailspintoys.com/Scofield"|"Suite 176"|"298 Bucco Lane"|"90237"|POINT (-111.1607272 39.7241289)|"PO Box 9398"|"Tuville"|"90237"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
118|"Tailspin Toys (Vassalboro, ME)"|1|3|1|1235|1236|3|35160|35160||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(207) 555-0100"|"(207) 555-0101"|""|""|"http://www.tailspintoys.com/Vassalboro"|"Unit 234"|"900 Thota Boulevard"|"90546"|POINT (-69.6775451 44.4592341)|"PO Box 18"|"ozbekville"|"90546"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
119|"Tailspin Toys (Statenville, GA)"|1|3|1|1237|1238|3|32688|32688||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(229) 555-0100"|"(229) 555-0101"|""|""|"http://www.tailspintoys.com/Statenville"|"Shop 44"|"974 Javan Avenue"|"90504"|POINT (-83.0276398 30.7032675)|"PO Box 5105"|"Chadalavadaville"|"90504"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
120|"Tailspin Toys (Bratenahl, OH)"|1|3|1|1239|1240|3|3893|3893||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(216) 555-0100"|"(216) 555-0101"|""|""|"http://www.tailspintoys.com/Bratenahl"|"Unit 149"|"889 Usenuly Street"|"90154"|POINT (-81.626238 41.5425502)|"PO Box 363"|"Potvinville"|"90154"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
121|"Tailspin Toys (Elrosa, MN)"|1|3|1|1241|1242|3|10561|10561||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(218) 555-0100"|"(218) 555-0101"|""|""|"http://www.tailspintoys.com/Elrosa"|"Shop 251"|"835 Bach Crescent"|"90079"|POINT (-94.9472391 45.5627429)|"PO Box 7570"|"Mittalville"|"90079"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
122|"Tailspin Toys (McClave, CO)"|1|3|1|1243|1244|3|21439|21439||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(303) 555-0100"|"(303) 555-0101"|""|""|"http://www.tailspintoys.com/McClave"|"Unit 23"|"1748 Aalto Crescent"|"90439"|POINT (-102.8504765 38.1375074)|"PO Box 5035"|"Brasseurville"|"90439"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
123|"Tailspin Toys (Roe Park, NY)"|1|3|1|1245|1246|3|29371|29371||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(212) 555-0100"|"(212) 555-0101"|""|""|"http://www.tailspintoys.com/RoePark"|"Shop 219"|"528 Persson Road"|"90775"|POINT (-73.8834702 41.3064828)|"PO Box 3407"|"Buccoville"|"90775"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
